1,10:10:00
2,10:20:00
3,10:30:00
4,10:40:00
5,10:50:00
6,11:00:00
7,11:10:00
8,11:20:00
9,11:30:00
10,11:40:00
11,11:50:00
12,12:00:00
13,12:10:00
14,12:20:00
15,12:30:00
16,12:40:00
17,12:50:00
18,13:00:00
19,13:10:00
20,13:20:00
21,13:30:00
22,13:40:00
23,13:50:00
24,14:00:00
25,14:10:00
26,14:20:00
27,14:30:00
28,14:40:00
29,14:50:00
30,15:00:00
31,15:10:00
32,15:20:00
33,15:30:00
34,15:40:00
35,15:50:00
36,16:00:00
37,16:10:00
38,16:20:00
39,16:30:00
40,16:40:00
41,16:50:00
42,17:00:00
43,17:10:00
44,17:20:00
45,17:30:00
46,17:40:00
47,17:50:00
48,18:00:00
49,18:10:00
50,18:20:00
51,18:30:00
52,18:40:00
53,18:50:00
54,19:00:00
55,19:10:00
56,19:20:00
57,19:30:00
58,19:40:00
59,19:50:00
60,20:00:00
61,20:10:00
62,20:20:00
63,20:30:00
64,20:40:00
65,20:50:00
66,21:00:00
67,21:10:00
68,21:20:00
69,21:30:00
70,21:40:00
71,21:50:00
72,22:00:00
73,22:05:00
74,22:10:00
75,22:15:00
76,22:20:00
77,22:25:00
78,22:30:00
79,22:35:00
80,22:40:00
81,22:45:00
82,22:50:00
83,22:55:00
84,23:00:00
85,23:05:00
86,23:10:00
87,23:15:00
88,23:20:00
89,23:25:00
90,23:30:00
91,23:35:00
92,23:40:00
93,23:45:00
94,23:50:00
95,23:55:00
96,00:00:00
97,00:05:00
98,00:10:00
99,00:15:00
100,00:20:00
101,00:25:00
102,00:30:00
103,00:35:00
104,00:40:00
105,00:45:00
106,00:50:00
107,00:55:00
108,01:00:00
109,01:05:00
110,01:10:00
111,01:15:00
112,01:20:00
113,01:25:00
114,01:30:00
115,01:35:00
116,01:40:00
117,01:45:00
118,01:50:00
119,01:55:00
120,02:00:00
