0022,4429,4320,2
0040,9205,8758,2
01888,11530,11529,2
02888,11531,11529,2
03888,11532,11529,2
0730,12014,11961,2
1115,4372,4320,2
1116,4374,4320,2
1123,4362,4320,2
11234,9270,8470,2
1133,8529,8465,2
1234aa,17195,17194,2
123ac,8670,8658,2
1611,10746,8907,2
1616,6303,5975,2
1666,5976,5975,2
1777,14855,14614,2
181818,10392,10210,2
1mm1,14853,14844,2
1mm2,14845,14844,2
1mm3,14852,14844,2
22555,13804,5995,2
2411,11680,11679,2
2421,10414,10406,2
278,126,123,2
321688,17074,17054,2
3322,5998,5995,2
3355,8536,8465,2
3434s,7773,7772,2
358,125,123,2
4307,15623,15622,2
444488,7206,7160,2
5354,7660,7649,2
5354s,7661,7649,2
5454s,7776,7775,2
5893,8050,7875,2
6303,7208,7160,2
6364,7656,7649,2
6374s,7779,7778,2
6474a,15226,15225,2
662,124,123,2
6668,7896,7876,2
66688,8015,7912,2
6669,10615,8333,2
66ww345,17337,17332,2
685,8944,8936,2
6955,7222,7160,2
737w,16313,16267,2
7474,7654,7649,2
7567,8051,7875,2
7700,15582,5975,2
7777,8713,8333,2
77ww678,17341,17332,2
789k33,1455,1323,2
789k5,10369,1323,2
8004,8981,8966,2
83,127,123,2
8800,5978,5975,2
88821,7546,7318,2
88ww789,17334,17332,2
911911,9800,9774,2
912,11660,11403,2
9233,9667,8912,2
9244,9654,8912,2
9255,9663,8912,2
933933,9798,9774,2
9360,12013,11961,2
9900,5977,5975,2
9a887,8639,8608,2
9c2113,8617,8608,2
a0001,7857,7856,2
a0050,9134,8756,2
a007,11633,7045,2
a040,8874,8756,2
a066,8906,8756,2
a1133,11005,10921,2
a1213,7215,7213,2
a1388,12057,7050,2
a18,8800,8734,2
a198,7053,7050,2
a1a1a1,11812,5730,2
a327,9354,8792,2
a328,7052,7050,2
a329,15818,8792,2
a3322,6324,5995,2
a355,8863,8756,2
a37,8893,8756,2
a38,8889,8756,2
a390,15022,8756,2
a40,9050,8756,2
a444,9063,8756,2
a444555,8855,8756,2
a6019,7200,7195,2
a6756,15200,5034,2
a683,7545,7543,2
a6888,11119,10986,2
a7777,9872,9825,2
a805,7046,7045,2
a866,8729,8610,2
aa00ac,13131,9006,2
aa019,7310,7296,2
aa038,17258,17257,2
aa0947,8703,8683,2
aa112233,16320,16267,2
aa11388,11939,7154,2
aa115,9189,9179,2
aa128k,7219,7166,2
aa1336,8692,8683,2
aa1698,7192,7166,2
aa22388,7289,7283,2
aa2271,8710,8683,2
aa2346,13166,10119,2
aa2610,8176,7882,2
aa297,9062,8826,2
aa299,9071,8826,2
aa335566,13422,7114,2
aa336,2778,2777,2
aa3939,8216,8215,2
aa521,8049,7875,2
aa55ak,15850,9006,2
aa5959,8217,8215,2
aa655,9171,9160,2
aa657225,9015,8518,2
aa6668,9075,9066,2
aa667788,2195,2089,2
aa669144,7480,7475,2
aa68,4625,1643,2
aa783,11753,5957,2
aa8368,8092,7886,2
aa8889,7946,7882,2
aa9241,8696,8683,2
aa9303,8711,8683,2
aaa0001,8426,8401,2
aaa0002,13912,8401,2
aaa0901,11463,5576,2
aaa1111,10285,10213,2
aaa1189,10865,9420,2
aaa188,13757,8683,2
aaa318,9157,8879,2
aaa328,8681,8680,2
aaa3898,10860,9420,2
aaa6688,10489,10120,2
aaa750,12220,12219,2
aaa999,575,554,2
aaa9999,5809,5576,2
aaabbb20,4175,2730,2
aac8888,13142,13136,2
aak101,9756,8526,2
aak102,9770,8526,2
aak107,9874,8526,2
aak108,9820,8526,2
aas2,12898,12896,2
aas55,14677,14674,2
aav333,17048,17047,2
aaww111,12286,12256,2
aaz663,15075,15074,2
aaz667,15143,15074,2
ab02468,17353,17331,2
ab063,14921,14909,2
ab298,7051,7050,2
ab335,9890,8913,2
ab336,2781,2780,2
ab338,9897,8913,2
ab809,16181,16173,2
ab9ab9,12728,12726,2
abc1138,7284,7116,2
abc1188,7380,7116,2
abc123123,14648,14574,2
abc1331,17412,14574,2
abc13888,14733,14574,2
abc1688,7286,7116,2
abc33,12554,12524,2
abc338,7707,7706,2
abc616,9523,9513,2
abc789789,14577,14574,2
ac13579,17355,17331,2
achw1111,2773,2693,2
achw2222,2774,2693,2
achw3333,6905,2693,2
ad201,11603,11602,2
ad487,7794,7793,2
ad99,8158,3224,2
ada666,9111,9066,2
add806,13741,13516,2
ae703,118,117,2
af234,12100,12099,2
af35,9882,9824,2
af88,7393,7114,2
af913,13501,13500,2
ah7755,14995,14659,2
ak122,13835,13834,2
ak123789,17352,17331,2
ak138,3154,3129,2
ak222,8648,8643,2
ak288,7150,7112,2
ak3300,7153,7112,2
ak355,3524,3512,2
ak41,10749,8757,2
ak48,13529,11387,2
ak66,9008,8528,2
ak6688,7168,7112,2
ak789,11006,10921,2
ak86,9556,8757,2
ak8808,7156,7112,2
ak8866,7170,7112,2
ak919,16803,16802,2
akh1688,9438,8789,2
am112,10692,8783,2
am21,13551,10328,2
am566,12614,6916,2
ap809,7425,7163,2
as111999,17357,17331,2
as150,2989,2293,2
as330,2972,2287,2
as338,11666,11665,2
as546,2985,2293,2
as778,11826,8990,2
asa135,8552,8516,2
asas137,10853,7736,2
asd000,15140,7840,2
asd177,12275,12244,2
asd899,11182,9807,2
asdf68,14744,14652,2
asdf88,14746,14652,2
ask123,6947,6618,2
ask898,11591,11520,2
au58,16580,16544,2
aw111aw,14966,14949,2
aw258,12289,12256,2
aw258aw,14973,14949,2
aw361,8482,8478,2
aw365,8497,8495,2
aw368,8508,8506,2
aw371,8514,8512,2
aw393aw,9918,9827,2
aw508,12287,12256,2
aw508aw,14954,14949,2
axx668,11016,6264,2
az1234,15312,15224,2
az6666,17196,17194,2
az777,250,108,2
b168,10374,10371,2
b21,9889,9884,2
b3535,8730,8610,2
b36,9909,9803,2
bb1111,11786,11785,2
bb1122,7796,7795,2
bb123,4627,4616,2
bb138,3218,3129,2
bb38,4228,122,2
bba4,403,402,2
bbaa,10228,7840,2
bbb26,11580,10121,2
bbbb70,2118,2093,2
bbe04,2143,2134,2
bf6688,15169,15041,2
biao668,4634,4612,2
bin369,5922,5920,2
bin8888,6867,5920,2
bing,14697,14649,2
bk22,3344,3336,2
bk38,9986,9803,2
bn889,16350,16212,2
bo168,13748,8917,2
bong,14687,14649,2
bv02,6631,6630,2
by123,17509,17450,2
by973,1955,1949,2
c1414,9416,9399,2
c6688,9124,9021,2
c7733,9130,9021,2
cai987,10848,7736,2
can5a,383,382,2
cb123,10378,10371,2
cc2233,3733,2113,2
cc6677,12775,12685,2
cc767,12378,11785,2
cc866,10817,8610,2
cc998,12778,12685,2
cc99cc,7207,7204,2
cck111,9806,9802,2
cck333,9862,9802,2
cck444,9818,9802,2
cck555,9811,9802,2
cck777,9814,9802,2
cck999,9808,9802,2
ccv16,16340,16326,2
ccv17,16342,16326,2
ccv66,16282,16276,2
cd1,5873,5860,2
cd55,8406,8387,2
cds0001,12948,12947,2
ch1231,16954,16901,2
ch2238,6561,2093,2
chen115,7405,7118,2
ckm520,17004,16918,2
cq123,4091,2735,2
cq12345,4727,4726,2
cs22d,416,415,2
cscs05,15210,15209,2
csd05,395,394,2
csdl5969,8668,8661,2
cv38,4767,2247,2
cv8,9442,8683,2
cv8a,9444,8683,2
cv8b,9451,8683,2
cvb888,9093,9060,2
cx4m,12162,12161,2
cx982,8102,6264,2
cxx444,8118,6264,2
cy456,16015,6480,2
cy789,16017,6480,2
cya888,13652,13525,2
czh168,9378,9367,2
d138,14709,14650,2
d228,14708,14650,2
da03,12546,12076,2
da321,15459,8783,2
dd098,14919,14909,2
dd258,15942,15938,2
dd332,9341,9293,2
dd38,4243,122,2
dd521,11296,10972,2
dd5521,11318,10976,2
dd62,109,108,2
dd8368,11303,10972,2
ddd189,10864,9420,2
dddd1,2633,2577,2
dddd2,2634,2577,2
ddf3999,17302,17301,2
ddgg789,11699,11662,2
ddkk88,12937,12936,2
df1,16098,16097,2
df10,16107,16097,2
df1010,16108,16097,2
df12,16109,16097,2
df2,16099,16097,2
df3,16100,16097,2
df4,16101,16097,2
df5,16102,16097,2
df6,16103,16097,2
df7,16104,16097,2
df8,16105,16097,2
df9,16106,16097,2
di234,17346,16918,2
di345,17499,17450,2
dj666,15280,15275,2
dk02,12081,12076,2
dk1,12080,12076,2
dl1,16349,16346,2
dr65,8206,8205,2
ds236,16190,16186,2
dsa157,14159,10427,2
dsa459,10430,10427,2
dsa858,9569,9462,2
dsa868,9520,9476,2
dsa878,12384,9462,2
du,14699,14649,2
dz001,2162,2065,2
dz05,12553,12076,2
dz338,9132,8919,2
dzza11,15741,12495,2
e1776,8131,8130,2
e1777,8132,8130,2
e1778,8133,8130,2
e57,4254,122,2
e889,16796,16794,2
ee688,4890,2564,2
eee111,11853,11851,2
f104,390,389,2
fan358,1809,1275,2
ff1122,3510,2679,2
ff246,10272,8933,2
fff083,15328,15317,2
fg234,16747,16212,2
fjyl122,2368,2281,2
fk10,6670,6618,2
fk11,6671,6618,2
fk12,6672,6618,2
fk13,6675,6618,2
fk14,6678,6618,2
fk15,6681,6618,2
fk16,6689,6618,2
fk17,6711,6618,2
fk2,6656,6618,2
fk3,6657,6618,2
fk4,6658,6618,2
fk5,6659,6618,2
fk6,6662,6618,2
fk7,6666,6618,2
fk8,6667,6618,2
fk9,6668,6618,2
fzyz123,2360,2281,2
g126,16822,16797,2
gb001,10386,10211,2
gb002,10431,10211,2
gb889,16348,16212,2
gc888,1014,1007,2
gg1688,15110,7116,2
gg336,2784,2783,2
ggb111,6505,117,2
gong123,9065,8735,2
gs001,2186,2065,2
gs0807,5799,5579,2
gu222,8530,8524,2
gu3333,2726,2724,2
gy988,10293,1949,2
gyu001,12357,12356,2
h126,16824,16797,2
hc258,15714,15711,2
hc369,15713,15711,2
hfc00006,11172,7117,2
hfc77777,7357,7117,2
hh3366,17328,8917,2
hh55,11461,8333,2
hh669,16494,13952,2
hh8788,17596,8948,2
hh880,10504,8948,2
hhh100,2139,2093,2
hhh333,10301,10213,2
hhh777,10280,10213,2
hhh999,10310,10213,2
hk68,10501,10189,2
hl123,6564,6480,2
hm456789,4207,4205,2
hon111,15925,8789,2
hong,14673,14649,2
hong8,1426,1323,2
hu998,6682,6480,2
hui555,5959,5958,2
hui888,10436,10409,2
hw7777,12852,12849,2
j188,8686,8660,2
jd22,12303,12302,2
jf666,15454,15275,2
jia123,4633,4612,2
jie,14700,14649,2
jiea,7136,7119,2
jies,7139,7119,2
jj147,15715,15711,2
jj33jj33,1923,1601,2
jj777,172,152,2
jj9999,11966,2065,2
jjaa,10231,7840,2
jk1234,6076,6072,2
jk2,11278,8311,2
jk567,7122,7121,2
jw0006,17037,15474,2
jw006,17036,13604,2
jw1,8315,8311,2
jw2,8344,8311,2
jw8888,12370,10718,2
jy663,171,152,2
k0,9241,9040,2
k000,9481,9047,2
k27,8317,8313,2
k28,9207,9040,2
k32,9211,9040,2
k3388,9098,9012,2
k37,9232,9040,2
k388,9193,9040,2
k39,9234,9040,2
k5395,9238,9040,2
k5588,9110,9012,2
k5666,16829,16797,2
k58,9215,9040,2
k5k48,15321,15317,2
k663,5855,5029,2
k677,9199,9040,2
k68,9229,9040,2
k78,9221,9040,2
k7878k,7232,7227,2
k86,9461,9142,2
k89,9470,9142,2
k900,9466,9047,2
k98,9218,9040,2
k9988,9113,9012,2
ka355,15311,15224,2
kak366,9298,9293,2
kak6666,9291,8605,2
kan68,5880,5878,2
kb846,14773,14647,2
ke001,2197,2065,2
kk1000,11885,7253,2
kk116,12282,12280,2
kk1319,7255,7253,2
kk135,9919,8941,2
kk13aa,9878,9842,2
kk15aa,9876,9842,2
kk16aa,9883,9842,2
kk19aa,9886,9842,2
kk264,7203,7166,2
kk33199,7210,7166,2
kk3328,7322,7154,2
kk39aa,13126,13124,2
kk4422,7371,7193,2
kk5078,7183,7166,2
kk550,8596,8528,2
kk5589,7190,7166,2
kk580,15697,7118,2
kk660,8888,8528,2
kk6666,7415,7118,2
kk6869,11628,11624,2
kk7788,13597,7253,2
kk83bb,9995,9848,2
kk87bb,9989,9848,2
kk8899bb,9992,9848,2
kk8899kk,13817,13816,2
kk89bb,9972,9848,2
kk91,10017,9973,2
kk919,16804,16802,2
kkk177,81,80,2
kkk289,13465,13464,2
kkk888,8447,8304,2
kkk889,15521,15474,2
kkkk517,16174,16173,2
km01,9190,9131,2
km02,9196,9131,2
km03,9201,9131,2
km05,9204,9131,2
km06,9206,9131,2
km339,8486,8380,2
km388,8473,8380,2
